epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,26.3061,2.06989,5.31033,1.62939,0.00116,0.29333,0.00085,0.00032,1.89751,4.74204,1.56166,0.0003,0.0003,0.0003
2,53.9464,1.93062,4.50611,1.45703,0.00249,0.62667,0.00449,0.00169,1.66803,4.45019,1.36542,0.0003131,0.0003131,0.0003131
