loss,accuracy,val_loss,val_accuracy,lr
0.14655062556266785,0.9907868504524231,0.050603996962308884,0.9990791082382202,0.001
0.05480394884943962,0.998948872089386,0.0274403877556324,0.9990791082382202,0.001
0.01927311345934868,0.998948872089386,0.01377074234187603,0.9990791082382202,0.001
0.012249486520886421,0.998948872089386,0.00939236395061016,0.9990791082382202,0.001
0.010205906815826893,0.998948872089386,0.008612441830337048,0.9990791082382202,0.001
