loss,accuracy,val_loss,val_accuracy,lr
0.27463629841804504,0.8080946207046509,0.01713244989514351,0.9990791082382202,0.001
0.04659013822674751,0.998948872089386,0.05707560107111931,0.9990791082382202,0.001
0.06685492396354675,0.998948872089386,0.04892691597342491,0.9990791082382202,0.001
0.042753297835588455,0.998948872089386,0.02460550144314766,0.9990791082382202,0.001
0.017370235174894333,0.998948872089386,0.01026246603578329,0.9990791082382202,0.001
