loss,accuracy,val_loss,val_accuracy,lr
0.29717904329299927,0.7997946739196777,0.015403388068079948,0.9990791082382202,0.001
0.03810178488492966,0.998948872089386,0.05104883387684822,0.9990791082382202,0.001
0.06338248401880264,0.998948872089386,0.05142192915081978,0.9990791082382202,0.001
