loss,accuracy,val_loss,val_accuracy,lr
0.1864326149225235,0.8995938301086426,0.04855528473854065,0.9990791082382202,0.001
0.05461345985531807,0.998948872089386,0.02955891564488411,0.9990791082382202,0.001
0.017603980377316475,0.998948872089386,0.012394619174301624,0.9990791082382202,0.001
0.011461859568953514,0.998948872089386,0.009564422070980072,0.9990791082382202,0.001
0.01015516184270382,0.998948872089386,0.008564697578549385,0.9990791082382202,0.001
