loss,accuracy,val_loss,val_accuracy,lr
0.1779744029045105,0.997765839099884,0.05094890668988228,0.9990791082382202,0.001
0.06341201066970825,0.998948872089386,0.03849727660417557,0.9990791082382202,0.001
0.024088431149721146,0.998948872089386,0.00969456322491169,0.9990791082382202,0.001
0.011872682720422745,0.998948872089386,0.01054435409605503,0.9990791082382202,0.001
0.010889016091823578,0.998948872089386,0.008730575442314148,0.9990791082382202,0.001
