loss,accuracy,val_loss,val_accuracy,lr
0.19077646732330322,0.8996788263320923,0.05147171765565872,0.9990791082382202,0.001
0.05880744382739067,0.998948872089386,0.026693999767303467,0.9990791082382202,0.001
0.01908900961279869,0.998948872089386,0.011463071219623089,0.9990791082382202,0.001
0.011476678773760796,0.998948872089386,0.009165936149656773,0.9990791082382202,0.001
0.009868109598755836,0.998948872089386,0.00889876764267683,0.9990791082382202,0.001
