loss,accuracy,val_loss,val_accuracy,lr
0.28335732221603394,0.8007045984268188,0.01587536558508873,0.9990791082382202,0.001
0.03137558698654175,0.998948872089386,0.05122064799070358,0.9990791082382202,0.001
